price_ori,item_rating,price_actual,total_rating,total_sold,favorite,Type of product,Type of product_2,date_date,from,to,fees
179.9,5.0,179.9,6.0,8.0,6.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,31.8,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
15.9,5.0,15.9,15.0,24.0,14.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
35.0,5.0,35.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
79.9,5.0,40.0,3.0,4.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
85.0,4.8,85.0,8.0,14.0,15.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.475
19.9,4.5,19.9,8.0,22.0,7.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
99.73,5.0,59.83,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
39.0,5.0,39.0,3.0,6.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
15.0,5.0,15.0,3.0,3.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
58.38,5.0,58.38,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
88.95,5.0,53.37,6.0,10.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
16.88,5.0,16.88,4.0,4.0,11.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
34.0,5.0,34.0,2.0,7.0,7.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,10.0
80.0,5.0,80.0,2.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
40.0,4.9,40.0,8.0,11.0,14.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.63
35.6,4.0,32.04,17.0,42.0,31.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
39.6,5.0,18.61,9.0,27.0,9.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
99.0,4.6,99.0,5.0,9.0,9.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
40.5,4.9,39.69,7.0,12.0,48.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
350.0,4.9,350.0,10.0,18.0,53.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.0
45.9,4.5,45.9,4.0,5.0,8.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.74
75.0,5.0,75.0,3.0,5.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
55.0,4.8,37.98,4.0,59.0,17.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
23.9,4.8,23.9,12.0,20.0,6.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
118.0,3.7,47.2,3.0,5.0,9.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
50.0,5.0,22.9,4.0,10.0,12.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
51.0,4.6,25.5,15.0,25.0,61.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,5.2
44.0,5.0,44.0,4.0,6.0,6.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,3.7649999999999997
65.0,5.0,25.9,4.0,5.0,13.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.8200000000000001
37.8,4.8,37.8,11.0,19.0,9.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
28.82,5.0,28.82,4.0,5.0,31.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
40.0,5.0,40.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
32.9,5.0,32.9,5.0,11.0,14.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.85
60.0,5.0,30.0,4.0,13.0,14.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,3.71
57.0,5.0,57.0,1.0,2.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
113.1,5.0,113.1,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.74
35.0,4.8,29.75,5.0,6.0,6.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.0
7.9,5.0,7.9,2.0,16.0,1.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.63
35.0,5.0,35.0,4.0,5.0,5.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.685
149.9,5.0,149.9,6.0,8.0,8.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.475
299.0,5.0,149.49,4.0,10.0,14.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.505
34.6,5.0,15.57,2.0,2.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
29.9,5.0,21.9,2.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
38.61,5.0,38.61,4.0,11.0,18.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
39.02,5.0,35.11,1.0,1.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
240.0,5.0,108.9,2.0,2.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
49.0,5.0,27.44,42.0,78.0,57.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
108.0,5.0,48.6,1.0,3.0,7.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
5.32,3.3,5.32,3.0,9.0,10.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
100.35,5.0,60.21,1.0,3.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
15.6,5.0,15.6,7.0,10.0,1.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.0
141.4,5.0,141.4,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
26.98,4.3,26.98,11.0,16.0,18.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
96.0,5.0,53.76,14.0,17.0,59.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
85.56,5.0,51.33,6.0,9.0,35.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
21.4,4.9,21.4,28.0,75.0,44.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
15.6,5.0,15.6,4.0,6.0,6.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.0
100.0,5.0,30.0,3.0,8.0,11.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
32.85,4.8,22.99,5.0,11.0,9.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
79.0,5.0,72.68,19.0,34.0,34.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.875
85.0,5.0,68.0,1.0,6.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
149.0,5.0,149.0,2.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
89.0,4.6,33.0,11.0,15.0,16.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
85.0,5.0,85.0,6.0,6.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
38.0,4.9,20.52,11.0,22.0,13.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
100.0,4.3,100.0,17.0,23.0,48.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
10.0,4.8,10.0,48.0,102.0,27.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
19.99,4.7,14.9,9.0,22.0,15.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
26.68,5.0,26.68,10.0,11.0,18.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
39.0,4.2,39.0,5.0,9.0,10.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
40.0,5.0,40.0,7.0,8.0,1.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.0
19.5,5.0,12.5,31.0,150.0,55.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
55.0,5.0,55.0,1.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
80.0,5.0,80.0,2.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
29.0,4.7,26.1,7.0,17.0,18.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
104.68,5.0,104.68,2.0,6.0,11.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
40.0,5.0,40.0,5.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
95.0,5.0,95.0,4.0,6.0,10.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
40.0,5.0,40.0,11.0,15.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
76.0,4.4,29.0,5.0,7.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
38.0,5.0,38.0,2.0,2.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
13.5,5.0,13.5,4.0,8.0,5.0,men's clothing,shirts,2020-12-01,local,kuala lumpur,0.63
100.0,5.0,36.0,1.0,3.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
89.0,5.0,53.4,3.0,4.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
45.0,5.0,24.75,10.0,18.0,11.0,men's clothing,shirts,2020-12-01,mainland china,kuala lumpur,0.0
35.0,5.0,35.0,2.0,4.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
72.0,4.8,38.16,5.0,9.0,20.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
49.0,5.0,29.0,2.0,3.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
102.0,5.0,51.0,4.0,7.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,2.2
59.99,5.0,29.99,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
139.0,5.0,69.5,34.0,56.0,52.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
85.7,4.6,85.7,9.0,16.0,34.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
100.0,4.9,43.35,22.0,40.0,34.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
47.9,4.8,47.9,5.0,8.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,4.66
60.0,5.0,60.0,3.0,4.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
89.9,5.0,89.9,1.0,2.0,7.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
15.1,4.7,15.1,24.0,53.0,44.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,7.5
43.0,5.0,43.0,3.0,4.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
59.0,5.0,47.0,2.0,3.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,60.0,3.0,3.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
70.0,5.0,35.23,2.0,6.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
76.0,4.3,54.72,3.0,6.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
60.0,5.0,60.0,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
48.0,4.0,29.76,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
86.57,5.0,51.94,3.0,3.0,7.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
43.53,5.0,43.53,1.0,4.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
68.79,5.0,68.79,1.0,3.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
60.0,5.0,60.0,1.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
100.0,5.0,39.0,1.0,3.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
70.0,5.0,70.0,3.0,10.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
18.9,5.0,18.9,2.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
76.0,5.0,39.0,1.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
84.8,5.0,84.8,2.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.74
84.49,4.5,50.69,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
60.0,5.0,60.0,3.0,4.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
5.0,5.0,5.0,3.0,5.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,7.815
10.0,5.0,10.0,5.0,12.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
100.0,5.0,100.0,25.0,43.0,22.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
65.0,5.0,65.0,9.0,12.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
45.0,4.7,45.0,3.0,5.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
87.0,5.0,35.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
99.0,4.6,99.0,61.0,141.0,64.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
3.0,4.9,3.0,45.0,147.0,62.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
37.0,4.8,37.0,16.0,42.0,32.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
29.99,4.8,29.99,6.0,22.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
19.35,4.3,19.35,4.0,11.0,13.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
119.0,5.0,119.0,1.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
75.0,5.0,75.0,4.0,4.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
169.9,5.0,169.9,5.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
65.0,5.0,65.0,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
12.0,4.6,12.0,8.0,41.0,28.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,1.245
45.0,5.0,45.0,2.0,5.0,7.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
141.4,5.0,141.4,3.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.74
100.0,5.0,49.0,1.0,3.0,13.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
21.9,5.0,21.9,4.0,7.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
85.0,5.0,68.0,1.0,6.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
85.0,5.0,68.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
45.0,5.0,45.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
35.0,5.0,35.0,4.0,5.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
97.87,5.0,58.72,2.0,3.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
55.0,5.0,55.0,3.0,4.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
103.6,5.0,103.6,3.0,7.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
37.92,3.0,37.92,1.0,2.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
34.0,5.0,34.0,6.0,8.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
29.99,5.0,20.99,8.0,34.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
50.0,4.8,50.0,4.0,4.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
49.95,5.0,49.95,2.0,3.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
125.0,5.0,75.8,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
39.0,5.0,39.0,1.0,1.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.63
109.0,5.0,109.0,1.0,4.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
41.99,5.0,20.99,1.0,1.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
43.0,5.0,36.0,46.0,72.0,17.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.505
72.0,5.0,38.16,3.0,4.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
110.0,4.0,55.0,4.0,4.0,12.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,1.1
105.0,4.8,73.5,16.0,26.0,64.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
74.5,5.0,74.5,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
80.0,5.0,80.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
32.0,5.0,32.0,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
35.0,5.0,35.0,8.0,13.0,16.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
48.0,5.0,29.76,2.0,4.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
60.0,5.0,31.8,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
124.9,4.6,124.9,5.0,6.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
87.2,5.0,87.2,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
79.5,4.8,39.75,9.0,26.0,19.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
20.0,5.0,20.0,1.0,9.0,7.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,4.7,60.0,3.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
75.0,5.0,75.0,2.0,3.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
25.9,4.7,20.72,3.0,5.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
20.0,5.0,20.0,1.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.37
75.0,5.0,75.0,1.0,1.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,60.0,3.0,5.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,60.0,5.0,8.0,11.0,men's clothing,plus size,2020-12-01,local,delivery no available,0.0
34.5,4.9,34.5,19.0,28.0,24.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,10.0
84.8,5.0,84.8,3.0,3.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
98.92,5.0,59.35,2.0,4.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
49.0,5.0,49.0,13.0,20.0,17.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
55.0,5.0,55.0,5.0,10.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
199.9,5.0,199.9,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
69.9,4.9,32.9,28.0,47.0,19.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
70.0,5.0,70.0,1.0,1.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
70.0,5.0,70.0,3.0,5.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
79.0,5.0,35.55,18.0,49.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,10.0
50.77,4.5,50.77,8.0,12.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
132.0,4.7,132.0,3.0,5.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
58.38,5.0,26.27,8.0,13.0,39.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
80.38,5.0,48.22,1.0,2.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
87.09,5.0,52.25,8.0,11.0,10.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
35.5,5.0,35.5,10.0,13.0,20.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
74.9,4.6,74.9,7.0,8.0,22.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
29.9,5.0,13.75,9.0,18.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
103.6,5.0,103.6,1.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
108.84,5.0,59.86,2.0,5.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
48.0,5.0,48.0,5.0,9.0,17.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
36.0,3.5,36.0,2.0,4.0,7.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
132.0,5.0,132.0,2.0,4.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
90.26,5.0,54.15,3.0,5.0,15.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
69.9,4.8,69.9,8.0,25.0,17.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
35.89,5.0,35.89,2.0,3.0,44.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
28.55,5.0,19.55,1.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
69.9,4.8,34.9,118.0,184.0,73.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
79.9,5.0,79.9,5.0,8.0,12.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
108.62,5.0,65.17,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
150.8,5.0,150.8,2.0,2.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
120.0,5.0,55.0,1.0,1.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
100.0,4.7,100.0,18.0,39.0,46.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
55.0,5.0,55.0,3.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,60.0,1.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
81.0,5.0,48.6,4.0,5.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
80.0,5.0,80.0,4.0,5.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
134.9,5.0,134.9,4.0,5.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
140.0,5.0,74.2,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
130.0,4.6,130.0,8.0,14.0,21.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
80.0,4.8,80.0,6.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
39.9,5.0,29.9,1.0,7.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
79.9,5.0,79.9,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
41.0,4.1,41.0,7.0,13.0,9.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
55.0,5.0,55.0,4.0,4.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
103.6,5.0,103.6,1.0,2.0,6.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
93.9,4.8,93.9,8.0,9.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
110.0,5.0,61.6,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
18.0,5.0,18.0,3.0,5.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
30.49,4.2,30.49,5.0,14.0,48.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
48.0,5.0,29.76,2.0,3.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
150.0,4.0,84.0,2.0,2.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
60.0,5.0,60.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
46.2,4.8,46.2,4.0,5.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
119.9,5.0,119.9,4.0,5.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
88.0,5.0,88.0,1.0,1.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
85.0,4.8,85.0,4.0,4.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
89.9,5.0,44.95,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
55.0,4.0,55.0,3.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
109.0,5.0,109.0,1.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
84.0,5.0,44.52,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
15.0,4.8,15.0,8.0,9.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
2.65,5.0,2.65,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
39.0,4.8,39.0,9.0,25.0,7.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
94.2,5.0,94.2,2.0,3.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,60.0,7.0,10.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
109.9,5.0,109.9,5.0,6.0,7.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
124.9,5.0,124.9,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
46.8,5.0,46.8,7.0,8.0,9.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
72.1,5.0,72.1,21.0,37.0,42.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
62.48,5.0,30.04,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
25.0,5.0,25.0,3.0,8.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
96.9,5.0,49.41,8.0,14.0,15.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
